YEAR,MO,DY,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_SW_DWN,T2M,QV2M,PRECTOTCORR,WD10M
2021,1,30,4.18,0.27,330.52,30.43,75.8,4.17,0.06,1.65,10.19,6.41,6.62,225.06
2021,1,31,3.99,0.36,337.03,39.76,72.92,5.27,0.07,2.22,12.56,6.9,0.67,204.94
2021,2,1,4.31,0.71,292.65,78.52,78.43,9.36,0.12,4.36,14.51,6.29,0,118.88
2021,2,2,4.08,0.66,308.62,72.4,73.82,8.66,0.13,4.05,14.98,6.04,0,111.94
2021,2,3,3.87,0.62,322.84,68.9,70.08,8.2,0.12,3.86,16.54,6.65,0,129.81
2021,2,4,3.95,0.41,347.46,47.86,72.4,6.05,0.09,2.6,14.18,7.39,15.7,79.69
2021,2,5,4.08,0.44,350.66,51.48,75.92,6.62,0.09,2.78,13.51,8,6.43,199.62
2021,2,6,4.49,0.68,299.65,79.15,81.66,9.56,0.15,4.38,13.98,7.39,0,187.25
2021,2,7,4.58,0.63,301.67,74.09,83.11,9.14,0.14,4.11,13.48,7.57,0,197.69
2021,2,8,4.71,0.67,300.08,77.06,83.33,9.38,0.16,4.39,15.12,6.47,0,155.88
2021,2,9,4.79,0.73,299.88,84.79,85.2,10.19,0.17,4.8,17.28,5.68,0,158.56
2021,2,10,4.85,0.73,286.53,85.6,86.41,10.35,0.18,4.83,14.96,6.65,0,203
2021,2,11,5,0.74,277.24,88.04,88.84,10.67,0.18,4.98,13.68,5.55,0,139.44
2021,2,12,4.91,0.73,278.66,86.81,87.14,10.47,0.17,4.93,12.54,5.74,0,220.75
2021,2,13,4.97,0.7,289.48,86.12,89.82,10.54,0.17,4.8,12.65,6.84,0,195
2021,2,14,5.07,0.75,280.16,90.65,90.29,10.95,0.2,5.12,13.56,5.55,0,201.19
2021,2,15,5.02,0.66,299.43,81.05,89.47,10.11,0.2,4.57,13.38,7.02,0,255.69
2021,2,16,4.8,0.58,325.72,72.79,86.41,9.19,0.17,4.04,13.32,6.96,10.59,204.81
2021,2,17,5,0.19,336.55,25.38,89.76,3.59,0.07,1.33,8.48,5.68,43.02,235.56
2021,2,18,5.18,0.37,328.23,47.16,93.08,6.49,0.11,2.6,8.46,5.43,4.2,251.19
2021,2,19,5.06,0.23,332.53,31.83,92.21,4.52,0.07,1.65,9.37,6.9,8.2,247.25
2021,2,20,5.29,0.65,293.32,82.52,94.36,10.3,0.17,4.65,9.05,5.31,0.08,176.81
2021,2,21,5.26,0.68,278.77,87.28,93.27,10.65,0.16,4.94,9.7,4.88,0.42,153.44
2021,2,22,5.06,0.66,293.82,84.98,89.59,10.21,0.16,4.82,11.72,5.31,1.59,86.62
2021,2,23,4.94,0.62,316.97,83.46,89.81,10.25,0.17,4.63,13.33,5.68,0.43,83.38
2021,2,24,5.43,0.73,278.7,97.01,96.96,11.73,0.17,5.45,12.05,5.55,1.19,180.88
2021,2,25,5.45,0.71,286.05,95.98,98.23,11.74,0.2,5.34,12.73,7.08,1.17,201.56
2021,2,26,5.44,0.73,279.73,97.91,97.64,11.81,0.2,5.48,12.94,5.98,0,179
2021,2,27,5.54,0.73,281.2,99.78,99.45,12.12,0.2,5.58,13.39,5.62,0,176.19
2021,2,28,5.53,0.67,292.69,92.88,99.44,11.46,0.21,5.18,13.65,6.35,0.08,205.88
2021,3,1,5.36,0.39,328.9,55.5,97.1,7.41,0.15,3.03,13.37,7.45,2.6,232.25
2021,3,2,5.37,0.53,316.99,74.27,95.91,9.48,0.18,4.14,12.62,6.96,0.17,211.62
2021,3,3,5.6,0.45,322.92,64.5,101.2,8.66,0.18,3.53,11.5,6.47,0.09,242
2021,3,4,5.54,0.34,327.38,49.61,100,6.81,0.16,2.68,9.98,6.53,3.17,245.56
2021,3,5,5.92,0.68,296.3,96.94,106.99,12.21,0.28,5.39,12.04,6.71,0.43,232.19
2021,3,6,6.19,0.77,269.74,109.92,109.36,13.58,0.3,6.23,12.96,5.62,0,148.88
2021,3,7,6.03,0.74,277.75,107.55,108.15,13.34,0.29,6.01,13.5,5.74,0,237
2021,3,8,5.95,0.61,315.96,90.05,108.44,11.62,0.25,4.97,13.77,7.51,0,234.62
2021,3,9,5.47,0.66,311.27,98.39,99.03,11.99,0.23,5.47,14.7,7.08,0,162.38
2021,3,10,5.83,0.66,318.45,96.09,102.69,11.88,0.23,5.47,19.51,6.96,0,185.38
2021,3,11,5.7,0.54,336.89,81.16,104.13,10.41,0.23,4.45,16.16,8.3,5.19,234.5
2021,3,12,6.26,0.58,325.72,87.3,114.27,11.4,0.2,4.82,13.87,6.77,8.63,272.38
2021,3,13,6.33,0.72,287.06,109.26,114.36,13.69,0.24,6.06,13.27,6.35,0,217.31
2021,3,14,6.17,0.66,306.58,101.35,112.02,12.88,0.28,5.58,14.05,7.39,0,173
2021,3,15,5.35,0.61,320.76,93.08,96.43,11.26,0.24,5.18,17.01,7.63,0,208.81
2021,3,16,6.2,0.62,316.28,97.02,113.11,12.44,0.27,5.3,15.4,8.06,0,261.75
2021,3,17,6.62,0.74,286.52,115.48,119.09,14.58,0.32,6.43,14.39,6.71,0,230.56
2021,3,18,6.51,0.68,304.22,106.91,117.43,13.62,0.3,5.93,13.56,6.77,0.04,274.25
2021,3,19,6.6,0.7,302.43,110.84,120.06,14.12,0.3,6.11,14.83,6.96,0,273.06
2021,3,20,6.03,0.59,321.67,94.55,109.29,11.85,0.27,5.21,18.61,6.1,0,130.94
2021,3,21,6.42,0.71,320.46,113.83,116.18,14.26,0.33,6.31,21.26,6.59,0,180.62
2021,3,22,5.58,0.2,395.84,35.66,102.57,4.52,0.1,1.79,20.23,10.56,0.37,165.12
2021,3,23,5.11,0.34,394.54,55.55,92.59,6.38,0.15,3.04,21.65,9.09,1.46,195.31
2021,3,24,5.48,0.45,359.76,71.84,97.32,8.54,0.18,4.05,14.8,7.32,2.74,254.88
2021,3,25,6.6,0.45,329.72,73.15,118.73,9.8,0.2,4.04,13.01,6.41,1.38,276.75
2021,3,26,6.7,0.38,334.1,63.51,120.89,8.73,0.19,3.48,11.1,6.29,2.74,258.06
2021,3,27,7,0.63,306.98,103.78,125.1,13.42,0.29,5.81,11.08,5,0,281.75
2021,3,28,6.98,0.7,284.42,115.88,124.84,14.56,0.32,6.48,11.47,4.82,0,221.31
2021,3,29,7.12,0.77,276.68,127.73,127.14,15.98,0.35,7.13,12.89,5.19,0,185.38
2021,3,30,6.68,0.7,296.96,117.6,119.47,14.49,0.32,6.56,14.45,5.55,0,185.38
2021,3,31,6.88,0.62,314.7,103.87,123.41,13.4,0.3,5.8,14.12,6.59,0,259.81
2021,4,1,6.79,0.61,317.47,104.05,121.65,13.3,0.3,5.79,14.27,6.35,0,233.06
2021,4,2,6.7,0.36,324.91,62.79,120.52,8.48,0.18,3.4,12.23,6.65,4.59,233.38
2021,4,3,6.93,0.57,318.64,99.43,125.01,12.86,0.28,5.5,14.24,6.9,0.02,262.62
2021,4,4,7.23,0.75,281.62,129.18,128.77,16.18,0.33,7.24,14.43,6.1,0,185
2021,4,5,6.87,0.69,309.7,119.77,123.96,14.98,0.32,6.66,19.73,5.13,0,121.12
2021,4,6,7.12,0.73,313.7,124.88,125.02,15.54,0.34,7.11,22.4,5.19,0,130.69
2021,4,7,6.97,0.7,321.12,121.58,123.4,15.14,0.35,6.87,21.6,6.16,0,222.56
2021,4,8,7.03,0.71,315.8,126.89,127.81,15.93,0.35,6.97,19.62,7.57,0,248.38
2021,4,9,7.47,0.66,326.8,119.27,135.59,15.6,0.38,6.56,16.32,7.69,0.13,279.56
2021,4,10,7.22,0.38,349.96,66.77,127.94,9.03,0.21,3.71,13.35,5.86,0.69,255.75
2021,4,11,7.3,0.54,330.6,95.82,129.64,12.6,0.3,5.37,13.48,5.55,1.06,269.25
2021,4,12,7.5,0.58,324.2,104.25,134.29,13.67,0.32,5.81,14.04,5.8,0.01,263.94
2021,4,13,7.5,0.73,289.4,133.24,135.55,16.78,0.37,7.36,13.88,5.62,0,218.12
2021,4,14,7.66,0.76,289.77,138.3,137.62,17.47,0.4,7.67,16.37,5.31,0,181.12
2021,4,15,7.58,0.74,305.83,134.92,136.05,17.03,0.38,7.49,20.57,5.55,0,165.5
2021,4,16,7.39,0.7,327.02,129.29,133.16,16.25,0.35,7.16,21.93,6.29,0,143.81
2021,4,17,7.37,0.7,332.03,128.44,132.16,16.17,0.35,7.15,23.98,6.65,0,136.06
2021,4,18,7.19,0.68,357.55,126.88,130.85,15.9,0.37,6.96,26.74,7.87,0,146.81
2021,4,19,6.98,0.58,381.33,107.7,126.02,13.43,0.34,5.95,28.9,8.67,0,196.62
2021,4,20,6.99,0.63,350.18,119.88,127.03,14.95,0.38,6.58,26.35,9.28,0,233.69
2021,4,21,7.54,0.68,324.79,128.41,136.82,16.44,0.42,7.04,19.97,7.57,0,278.94
2021,4,22,8.04,0.77,293.71,144.78,144.49,18.44,0.46,8,18.59,6.77,0,276.38
2021,4,23,7.98,0.74,315.85,139.77,142.43,17.83,0.42,7.78,21.74,6.1,0,152.12
2021,4,24,6.87,0.61,355.99,117.12,125.05,14.34,0.33,6.42,24.58,8.54,0,168.19
2021,4,25,7.58,0.72,331.45,137.07,136.82,17.22,0.4,7.56,24.57,8.91,0,240.75
2021,4,26,7.74,0.61,360.16,118.83,141.53,15.55,0.39,6.46,20.23,9.22,0,241.62
2021,4,27,7.91,0.68,340.13,132.98,144.75,17.26,0.42,7.24,19.86,8.85,0,273.44
2021,4,28,7.78,0.72,327.23,140.3,141.91,17.84,0.44,7.65,21.78,8.48,0,219
2021,4,29,7.72,0.72,345.75,141.73,141.92,17.91,0.44,7.67,25.6,7.26,0,200.38
2021,4,30,7.81,0.73,337.94,142.8,143.07,18.09,0.45,7.75,26.74,7.39,0,229.12
2021,5,1,8.16,0.75,324.91,146.91,148.13,18.8,0.47,8.02,25.55,7.08,0,276.88
2021,5,2,7.9,0.73,338.66,144.33,145,18.37,0.45,7.8,25.27,7.45,0,251.25
2021,5,3,7.55,0.68,353.05,135.2,139.08,17.08,0.42,7.3,26.47,7.32,0,243.81
2021,5,4,7.73,0.7,344.69,139.16,140.95,17.59,0.44,7.58,26.58,7.51,0,238.81
2021,5,5,8.07,0.73,333.12,146.68,147.25,18.71,0.45,7.97,26.43,7.2,0,240.75
2021,5,6,7.84,0.7,337.55,139.77,144.15,17.77,0.41,7.57,24.04,7.87,0,251.88
2021,5,7,8.13,0.72,332.23,143.3,147.94,18.37,0.42,7.81,24.19,8.06,0,265.19
2021,5,8,7.97,0.7,343.77,140.49,144.66,17.89,0.41,7.69,26.4,7.26,0,188.12
2021,5,9,7.34,0.49,377.3,99.52,133.45,12.32,0.3,5.43,29.33,6.84,0,217.44
2021,5,10,7.96,0.7,351.95,141.54,145.75,18.02,0.42,7.68,26.44,9.03,0,265.5
2021,5,11,8.21,0.74,330.82,150.17,149.79,19.12,0.42,8.17,25.4,7.93,0,288
2021,5,12,8.21,0.74,329.6,149.84,149.63,19.05,0.43,8.16,23.87,8.18,0,270.81
2021,5,13,8.3,0.74,325.83,149.58,150.46,19.1,0.45,8.18,22.98,9.22,0,272
2021,5,14,8.21,0.73,328.79,148.48,149.27,18.87,0.47,8.1,23.03,9.16,0,272.88
2021,5,15,8.35,0.74,321.2,150.06,150.95,19.05,0.47,8.23,22.82,8.79,0,263.19
2021,5,16,8.52,0.74,321.17,151.98,154.65,19.56,0.5,8.29,24.23,7.26,0,236.62
2021,5,17,8.31,0.74,329.2,153.29,153.26,19.59,0.47,8.23,24.83,7.51,0,247.44
2021,5,18,8.42,0.74,331.66,155.69,156.09,19.99,0.48,8.3,23.83,9.22,0,279.88
2021,5,19,8.4,0.75,336.34,155.77,155.07,19.92,0.49,8.35,25.19,9.28,0,278.5
2021,5,20,8.09,0.72,353.52,149.78,149.82,19.01,0.49,8.01,27.08,10.31,0,236.5
2021,5,21,7.51,0.64,357.42,132.25,136.91,16.32,0.42,7.21,25.38,10.62,0,282.69
2021,5,22,8.59,0.71,335.84,147.62,157.13,19.27,0.52,8.01,22.42,9.7,0,283.88
2021,5,23,8.35,0.71,338.55,148.39,153.05,19.02,0.48,8.02,22.51,9.4,0.02,280.19
2021,5,24,8.26,0.73,336.06,152.63,152.68,19.36,0.48,8.18,23.33,9.46,0,290.75
2021,5,25,8.43,0.74,334.6,155.27,154.49,19.79,0.48,8.38,25.65,9.09,0,255.25
2021,5,26,8.48,0.74,332.01,155.05,154.46,19.75,0.5,8.42,26.92,7.81,0,253.94
2021,5,27,8.56,0.75,331.55,157.39,156.52,20.16,0.51,8.52,27.09,7.81,0,257.06
2021,5,28,8.41,0.73,338.29,154.79,155.03,19.79,0.49,8.31,25.69,9.09,0,249.06
2021,5,29,8.45,0.73,338.48,154.91,155.91,19.81,0.47,8.31,24.31,9.89,0,257.5
2021,5,30,8.5,0.73,332.9,152.53,154.96,19.47,0.48,8.29,25.6,8.18,0,255.56
2021,5,31,8.14,0.7,356.73,147.32,149.42,18.63,0.49,7.96,28.94,7.14,0,205.31
2021,6,1,8.39,0.73,338.79,155.66,155.34,19.9,0.53,8.32,25.74,9.46,0,279.69
2021,6,2,8.48,0.71,336.09,151.44,156.66,19.43,0.53,8.12,23.79,9.95,0,294.88
2021,6,3,8.66,0.76,320.2,159.02,158.32,20.39,0.55,8.6,23.12,8,0,260.75
2021,6,4,8.51,0.73,329.49,155.38,155.8,19.84,0.53,8.39,23.25,9.22,0,299.12
2021,6,5,8.59,0.74,330.89,155.84,156.25,19.91,0.54,8.47,23.26,9.16,0,290.88
2021,6,6,8.53,0.73,333.23,153.91,155.19,19.53,0.52,8.37,24.3,9.09,0,292.38
2021,6,7,8.66,0.75,323.3,155.98,155.82,19.84,0.52,8.57,24.71,8.36,0,247.62
2021,6,8,8.63,0.74,330.63,156.7,157.27,20.02,0.54,8.51,24.31,8.54,0,280.06
2021,6,9,8.33,0.72,353.41,155.55,155.7,19.89,0.52,8.24,27.12,8.67,0,248.81
2021,6,10,8.43,0.73,342.08,156.67,156.42,20.02,0.53,8.36,27.37,8.24,0,252.44
2021,6,11,8.4,0.7,349.2,152.45,156.77,19.55,0.52,8.08,25.4,10.38,0,277.25
2021,6,12,8.47,0.73,345.67,157.59,157.26,20.19,0.54,8.4,26.88,8.18,0,241.75
2021,6,13,8.21,0.7,359.24,149.95,152.34,19.07,0.51,8.01,28.09,8.42,0,260
2021,6,14,8.44,0.72,347.73,154.85,156.76,19.83,0.53,8.25,25.02,10.74,0,281.94
2021,6,15,8.67,0.74,341.63,158.63,160.11,20.41,0.53,8.49,24.77,10.19,0,298.69
2021,6,16,8.52,0.7,351.01,150.76,158.27,19.45,0.52,8.03,23.84,10.74,0,288.69
2021,6,17,8.62,0.72,342.68,154.42,159.05,19.91,0.55,8.28,24.33,9.83,0,298.88
2021,6,18,8.54,0.73,340.15,156.43,156.95,19.98,0.54,8.42,24.74,9.95,0,299.19
2021,6,19,8.62,0.73,342.95,155.91,158.52,20.09,0.55,8.38,24.69,10.31,0,278.38
2021,6,20,8.54,0.73,340.18,156.05,156.78,19.94,0.52,8.41,25.49,10.38,0,270.06
2021,6,21,8.5,0.73,349.02,159.38,159.02,20.43,0.52,8.42,26.13,10.38,0,260.38
2021,6,22,8.33,0.7,359.2,151.34,154.95,19.23,0.48,8.05,26.87,10.68,0,276.38
2021,6,23,8.38,0.71,358.2,153.53,156.02,19.65,0.52,8.15,26.69,11.66,0,280.5
2021,6,24,8.47,0.73,352.22,155.09,155.91,19.76,0.51,8.32,27.18,10.99,0,282.38
2021,6,25,8.46,0.73,355.8,155.38,155.68,19.78,0.52,8.34,28.15,10.86,0,266.19
2021,6,26,8.41,0.73,361.77,155.82,155.48,19.85,0.52,8.32,28.52,11.66,0,292.81
2021,6,27,8.37,0.72,365.62,153.02,154.21,19.45,0.5,8.21,29.52,11.84,0,277.19
2021,6,28,8.46,0.73,363.52,157.92,157.08,20.22,0.53,8.41,30.19,11.35,0,285.88
2021,6,29,8.35,0.73,364.4,155,154.48,19.73,0.53,8.28,30.19,11.23,0,273.75
2021,6,30,8.35,0.73,369.18,155.91,155.33,19.88,0.52,8.29,30.66,12.27,0,287.19
2021,7,1,8.26,0.71,366.16,151.38,152.09,19.12,0.5,8.13,30.29,11.84,0,280.69
2021,7,2,8.45,0.73,361.97,153.69,153.93,19.43,0.51,8.34,31.01,11.6,0,260.31
2021,7,3,8.53,0.74,358.02,158.01,157.5,20.31,0.55,8.47,30.41,9.52,0,239.06
2021,7,4,8.39,0.72,367.91,153.28,155.7,19.62,0.52,8.17,28.05,12.45,0,257.75
2021,7,5,8.35,0.7,374.93,150.7,154.92,19.36,0.53,8.04,28.8,12.63,0,263.62
2021,7,6,8.17,0.68,367.48,144.84,151.38,18.48,0.49,7.72,27.58,12.08,0,257.31
2021,7,7,8.34,0.73,362.54,156.06,155.52,19.95,0.53,8.27,28.91,11.78,0,277.81
2021,7,8,8.29,0.72,365.97,150.98,152.1,19.12,0.51,8.14,29.3,11.54,0,262.44
2021,7,9,8.29,0.72,367.52,153.52,153.71,19.55,0.54,8.19,29.09,12.7,0,278.75
2021,7,10,8.23,0.72,368.02,152.91,153.11,19.43,0.52,8.13,29.36,14.28,0,275.69
2021,7,11,8.28,0.72,369.23,153.13,153.58,19.5,0.52,8.17,29.9,14.1,0,283.94
2021,7,12,8.37,0.73,364.93,153.78,154.5,19.64,0.54,8.23,29.79,13.12,0,280.06
2021,7,13,8.27,0.72,364.16,151.78,152.76,19.31,0.52,8.13,29.28,13.24,0,285.75
2021,7,14,8.25,0.73,364.89,152.55,152.73,19.44,0.53,8.15,28.69,12.63,0,279.38
2021,7,15,8.05,0.7,372.36,147.72,149.13,18.69,0.51,7.89,29.46,13.31,0,262
2021,7,16,8.13,0.71,372.74,150.08,150.76,19.08,0.51,8.01,30.25,13.31,0,269.62
2021,7,17,8.13,0.72,364.66,148.31,148.7,18.73,0.49,8.03,30.79,12.88,0,277.12
2021,7,18,8.29,0.73,358.11,151.12,150.59,19.16,0.51,8.24,31.85,10.25,0,240.44
2021,7,19,7.9,0.7,376.18,147.4,147.35,18.67,0.52,7.84,31.15,11.96,0,276.25
2021,7,20,7.64,0.67,384.46,142.48,143.5,17.91,0.5,7.53,29.71,12.57,0,277.5
2021,7,21,8.1,0.72,371.47,152.23,152.54,19.5,0.54,8,28.31,12.51,0,286.31
2021,7,22,8.11,0.7,376.06,147.02,151.38,18.84,0.52,7.81,28.31,13.24,0,277.06
2021,7,23,7.83,0.64,388.02,132.59,145.65,17.02,0.46,7.07,28.73,13.92,0,262.81
2021,7,24,7.6,0.54,411.2,112.31,141.65,14.39,0.4,5.97,29.07,14.53,0,271.19
2021,7,25,7.67,0.62,404.54,129.22,142.62,16.42,0.44,6.88,30.34,14.71,0,270.94
2021,7,26,7.59,0.67,385.76,140.44,142.66,17.7,0.47,7.41,30.19,14.28,0,284.5
2021,7,27,7.99,0.7,376.1,145.22,147.43,18.42,0.5,7.79,29.55,13.79,0,293.81
2021,7,28,8.07,0.73,375.44,149.76,150.05,19.12,0.52,7.98,30.05,13.98,0,287.81
2021,7,29,8.04,0.72,370.78,147.16,148.95,18.84,0.51,7.87,30.06,13.98,0,274.94
2021,7,30,8.04,0.71,370.8,145.37,147.89,18.62,0.51,7.82,29.71,13.67,0,265.69
2021,7,31,7.97,0.73,362.83,146.85,146.78,18.69,0.51,7.91,29.72,12.82,0,266.69
2021,8,1,7.96,0.73,361.55,146.23,146.04,18.52,0.49,7.91,30.41,12.51,0,266.31
2021,8,2,7.88,0.72,362.79,142.38,143.36,17.98,0.48,7.77,31.06,11.41,0,257.94
2021,8,3,7.75,0.71,369.03,141.63,141.53,17.78,0.48,7.71,31.9,10.31,0,267.31
2021,8,4,7.75,0.71,375.7,142.91,143.01,18.04,0.48,7.69,32.33,10.93,0,270.62
2021,8,5,7.65,0.7,365.48,139,139.52,17.42,0.45,7.58,32.09,8.85,0,258.75
2021,8,6,7.66,0.7,360.84,138.26,139.23,17.38,0.45,7.57,31.83,9.28,0,273.44
2021,8,7,7.51,0.7,374.26,138.55,138.4,17.37,0.44,7.48,32,9.89,0,230.12
2021,8,8,7.3,0.66,389.18,130.02,134.59,16.21,0.41,7.01,30.29,13.67,0,266
2021,8,9,7.45,0.69,384.5,136.74,138.65,17.18,0.44,7.31,30.08,13.43,0,270.62
2021,8,10,7.51,0.7,384.97,139.1,140.05,17.49,0.44,7.42,30.16,13.98,0,279
2021,8,11,7.54,0.69,381.46,136.14,140.56,17.3,0.45,7.25,30.59,13.49,0,274.44
2021,8,12,7.56,0.69,388.45,136.45,141.39,17.36,0.45,7.25,30.31,14.22,0,292.62
2021,8,13,7.61,0.72,374.33,141.96,142,18,0.48,7.56,30.7,12.33,0,271.31
2021,8,14,7.61,0.72,376.3,140.14,141.2,17.74,0.48,7.51,30.48,11.72,0,259.69
2021,8,15,7.67,0.73,367.8,143.12,142.77,18.2,0.49,7.65,29.65,13.06,0,266.56
2021,8,16,7.64,0.72,366.11,140.15,141.66,17.8,0.49,7.51,29.64,13.55,0,281
2021,8,17,7.67,0.73,363.92,141.57,142.35,18.05,0.49,7.58,28.92,13.43,0,282.19
2021,8,18,7.66,0.73,361.38,140.62,141.3,17.88,0.48,7.57,28.31,12.63,0,280.38
2021,8,19,7.6,0.73,365.32,141.13,141.02,17.91,0.48,7.56,27.9,12.39,0,272.25
2021,8,20,7.47,0.72,377.18,138.8,138.95,17.6,0.47,7.42,29.62,12.21,0,223.12
2021,8,21,7.29,0.7,391.68,133.45,136.32,16.93,0.45,7.1,30.85,12.33,0,218.69
2021,8,22,7.15,0.7,385.41,133.53,134.12,16.78,0.45,7.1,29.84,14.71,0,274.94
2021,8,23,7.24,0.7,377.06,130.95,133.2,16.46,0.45,7.08,28.58,13,0,284.88
2021,8,24,7.43,0.73,358.98,135.73,135.48,17.14,0.45,7.4,28.79,10.99,0,248.94
2021,8,25,7.28,0.72,369.77,132.83,133.66,16.73,0.45,7.21,30.19,12.27,0,267.44
2021,8,26,7,0.7,382.6,130.47,130.64,16.33,0.43,6.97,31.4,13.49,0,293
2021,8,27,6.75,0.66,391.8,122.54,124.99,15.22,0.4,6.61,31.62,13.18,0,282.31
2021,8,28,6.59,0.66,393.46,122.37,123.3,15.14,0.38,6.54,30.46,13.12,0,288.62
2021,8,29,7.18,0.71,371.77,131.29,132.91,16.68,0.45,7.07,28.93,12.82,0,281.38
2021,8,30,7.17,0.72,373.53,133.73,134.25,17.01,0.47,7.12,28.75,12.94,0,276.44
2021,8,31,7.19,0.73,371.1,133.16,133.52,16.91,0.45,7.15,28.99,13,0,262.56
2021,9,1,6.87,0.7,374.4,128.26,129.03,16.14,0.42,6.82,28.89,11.72,0,290.75
2021,9,2,7.21,0.73,360.34,132.7,132.92,16.84,0.45,7.18,28.16,12.82,0,277.44
2021,9,3,6.99,0.71,366.98,127.03,128.59,15.99,0.41,6.88,27.7,12.94,0,277.19
2021,9,4,7.01,0.72,365.2,128.65,129.41,16.2,0.41,6.95,28.36,12.7,0,296.75
2021,9,5,6.97,0.73,364.55,129.38,129.77,16.32,0.42,6.94,27.9,12.21,0,246.06
2021,9,6,6.87,0.7,370.01,125.04,128.45,15.83,0.41,6.69,27.58,12.27,0.01,281.38
2021,9,7,6.81,0.67,377.8,118.78,127.38,15.26,0.39,6.35,27.19,12.76,0.36,261.75
2021,9,8,6.83,0.72,360.34,126.6,126.72,15.92,0.41,6.81,27.47,11.23,0,264.31
2021,9,9,6.76,0.72,368.22,127.37,127.13,16.05,0.41,6.76,28.42,10.68,0,241.19
2021,9,10,6.58,0.61,392.7,106.3,123.64,13.69,0.36,5.68,27.31,13.43,0,294.06
2021,9,11,6.66,0.66,378.02,113.75,124.05,14.62,0.37,6.1,25.98,11.84,0,287
2021,9,12,6.64,0.62,380.79,107.18,124.13,13.89,0.35,5.73,26.56,11.96,0,278.75
2021,9,13,6.69,0.73,360.05,124.95,124.8,15.74,0.39,6.69,27.94,10.07,0,198.12
2021,9,14,6.5,0.66,378.5,114.88,122.68,14.71,0.38,6.09,27.83,10.86,0,249.31
2021,9,15,6.41,0.65,378.98,113.03,122.01,14.37,0.37,5.93,26.7,11.78,0,218.5
2021,9,16,6.36,0.62,376.41,105.2,119.38,13.43,0.33,5.6,26.15,12.15,0,271.25
2021,9,17,6.47,0.7,357.8,115.47,119.46,14.48,0.35,6.25,25.83,11.23,0,247.94
2021,9,18,6.5,0.73,359.52,121.41,121.35,15.21,0.37,6.5,26.38,11.29,0,228.56
2021,9,19,6.47,0.73,357,119.87,120.4,15.02,0.36,6.45,26.83,10.86,0,212.94
2021,9,20,6.36,0.72,358.57,118.91,118.74,14.85,0.35,6.38,27.16,10.62,0,235.44
2021,9,21,6.45,0.73,352.68,118.69,118.37,14.82,0.34,6.47,28.12,10.5,0,202.94
2021,9,22,6.3,0.72,360.02,117.17,117.98,14.73,0.36,6.26,26.95,12.94,0,241.5
2021,9,23,6.08,0.62,377.16,99.95,114.23,12.75,0.3,5.34,25.65,11.96,0.01,256.81
2021,9,24,5.93,0.51,391.23,81.61,110.14,10.53,0.26,4.39,24.27,10.68,0.75,275.94
2021,9,25,6.28,0.73,345.33,116.06,116.52,14.49,0.34,6.26,24.51,8.48,0,157
2021,9,26,6.16,0.73,348.3,113.27,112.91,14.02,0.34,6.19,27.5,5.8,0,130.12
2021,9,27,5.83,0.66,370.93,104.68,109.23,13.04,0.32,5.61,26.08,8.85,0,226.06
2021,9,28,6.01,0.7,360.59,108.41,111.84,13.55,0.32,5.84,24.8,11.78,0,271.19
2021,9,29,5.94,0.7,353.5,109,110.31,13.48,0.32,5.89,24.98,12.15,0,279.12
2021,9,30,5.89,0.7,351.53,106.34,109.04,13.2,0.3,5.75,25.06,11.84,0,268.38
2021,10,1,5.82,0.71,356.79,108.65,108.45,13.42,0.31,5.84,25.57,11.72,0,218.31
2021,10,2,5.54,0.62,372.05,93.48,103,11.63,0.28,5.04,24.98,12.51,0,301.31
2021,10,3,5.65,0.62,365.88,94.32,105.6,11.88,0.29,5.06,24.1,11.66,0,285
2021,10,4,5.88,0.73,341.69,109.05,109.03,13.49,0.31,5.89,24.4,11.11,0,287.38
2021,10,5,5.86,0.73,340.22,106.98,108.47,13.27,0.3,5.79,23.01,9.4,0,234.81
2021,10,6,5.84,0.73,333.47,107.52,107.48,13.27,0.3,5.85,22.85,8.36,0,250.44
2021,10,7,5.77,0.73,325.15,103.93,104.91,12.73,0.29,5.73,23.91,6.9,0,180.69
2021,10,8,5.45,0.7,338.93,98.79,98.59,11.96,0.28,5.48,25.87,6.59,0,171
2021,10,9,5.29,0.68,353.59,96.77,97.07,11.73,0.27,5.3,25.12,8.85,0,204.31
2021,10,10,5.41,0.7,349.46,98.63,98.76,12.04,0.28,5.42,24.8,8.61,0,192.62
2021,10,11,5.48,0.72,343.8,100.07,99.8,12.26,0.29,5.52,24.56,5.49,0,183.88
2021,10,12,5.14,0.34,389.39,49.31,95.16,6.59,0.16,2.62,25.81,9.52,0.86,143.75
2021,10,13,5.06,0.55,366.9,77.15,92.97,9.73,0.22,4.2,25.7,10.62,0.36,61.69
2021,10,14,4.91,0.63,357.2,87.69,91.09,10.72,0.24,4.76,25.07,9.4,0,208.44
2021,10,15,5.07,0.63,356.08,87.2,94.46,10.85,0.25,4.7,24.48,10.07,0,230.44
2021,10,16,5.25,0.55,356.77,74.34,97.12,9.64,0.23,4.03,23.06,9.7,0,256.88
